ID,time,day of week,day of year,latitude,longitude
1999,48600,3,37,41.872632439,-87.716953276
2000,28440,3,37,41.748295984,-87.621307863
1998,74700,1,35,41.907290237,-87.68713895
1996,12300,0,34,41.788167036,-87.669283749
1997,38700,6,33,41.875041173,-87.743466273
1994,72060,4,31,41.766469355,-87.686372989
1993,6000,3,30,41.758559577,-87.557303602
1992,80400,2,29,41.91163013,-87.775301898
1991,79800,2,29,41.910123286,-87.775248894
1990,17400,1,28,41.795026504,-87.663396721
1989,79620,6,26,41.85969864,-87.726203424
1986,73680,5,25,41.866023916,-87.735575126
1988,69660,5,25,41.806201783,-87.675842753
1987,11700,5,25,41.771429499,-87.66642472
1984,10260,4,24,41.798787117,-87.788102158
1983,74100,2,22,41.855919601,-87.669622147
1982,60300,5,18,41.880964405,-87.706888649
1995,240,5,18,41.871148736,-87.68716898
1981,74100,4,17,41.76590397,-87.572584799
1980,51600,2,15,41.87335842,-87.693641972
1979,20400,2,15,41.728206149,-87.600985277
1978,70200,1,14,41.666128778,-87.62007655
1977,74460,5,11,41.770730762,-87.588012267
1976,70800,5,11,41.879562751,-87.71715474
1975,70500,4,10,41.899145036,-87.754477106
1974,22140,4,10,41.786421019,-87.692853241
1973,16200,4,10,41.802580412,-87.666035775
1971,16200,4,10,41.802580412,-87.666035775
1972,16200,4,10,41.802580412,-87.666035775
1970,32400,3,9,41.943798366,-87.737161252
1969,7740,3,9,41.912271433,-87.765611802
1968,8100,1,7,41.72512163,-87.642660439
1967,81900,0,6,41.751719316,-87.566896034
1966,73500,0,6,41.878147393,-87.688780247
1965,35700,0,6,41.730786741,-87.581583027
1964,69360,6,5,41.900001579,-87.723783155
1963,50400,6,5,41.769417774,-87.569856281
1962,16200,5,4,41.669954608,-87.62722279
1958,71100,4,3,41.748331657,-87.621307469
1961,63600,4,3,41.748331657,-87.621307469
1960,62100,4,3,41.748331657,-87.621307469
1959,59700,4,3,41.748331657,-87.621307469
1985,45600,4,3,41.93276973,-87.701317671
1957,41700,3,2,41.782081793,-87.684936467
1956,34200,1,365,41.783569249,-87.604374166
1952,82320,0,364,41.727521443,-87.558105868
1951,79200,0,364,41.761499537,-87.648512509
1950,74220,0,364,41.88036396,-87.755674832
1949,65040,4,361,41.880454343,-87.748590503
1948,62400,3,360,41.838926893,-87.66155554
1953,62040,3,360,41.764532335,-87.63219082
1946,85500,2,359,41.820489899,-87.606402579
1947,43140,2,359,41.809193694,-87.697901093
1954,41520,2,359,41.672239788,-87.64977789
1944,36960,2,359,41.934084855,-87.725840253
1945,86280,1,358,41.704532517,-87.61735248
1943,50340,1,358,41.865132942,-87.662687356
1942,11940,1,358,41.688458669,-87.619507767
1941,86100,0,357,41.790910296,-87.704707961
1940,80340,0,357,41.724589439,-87.637237248
1939,52200,0,357,41.888674007,-87.747101603
1938,7500,0,357,41.753286261,-87.672007231
1937,82800,6,356,41.896332277,-87.709934017
1934,48480,5,355,41.972326185,-87.65771014
1936,23400,5,355,41.799532419,-87.720885354
1935,17700,5,355,41.679215014,-87.625155802
1933,21600,4,354,41.705607465,-87.60585975
1932,70620,3,353,41.744536265,-87.560568865
1931,16200,2,352,41.807939546,-87.667377658
1929,75600,1,351,41.81227369,-87.748176594
1930,75360,1,351,41.837738468,-87.732880665
1928,20700,1,351,41.899554595,-87.717671513
1926,4500,1,351,41.726848683,-87.604590771
1927,3180,1,351,41.765628472,-87.582433712
1925,68880,0,350,41.901586025,-87.721395117
1924,56880,0,350,41.780461229,-87.635060434
1923,12600,0,350,41.7648895,-87.665422123
1920,70200,6,349,41.744335065,-87.550307481
1922,6600,6,349,41.744000079,-87.545463664
1921,19500,5,348,41.690171258,-87.61820373
1919,19500,5,348,42.001341825,-87.809186529
1918,70860,4,347,41.895476966,-87.71466578
1917,27000,4,347,41.867473417,-87.715453516
1916,20700,4,347,41.770013278,-87.644536213
1915,60300,3,346,41.76175925,-87.598170094
1914,11160,3,346,41.748000123,-87.663376498
1913,72000,2,345,41.894132052,-87.739573669
1910,67800,2,345,41.731049786,-87.549890003
1911,66900,2,345,41.857987652,-87.65440722
1912,36000,2,345,41.808663765,-87.712402308
1909,77100,1,344,41.896380901,-87.74355644
1908,54480,1,344,41.784427239,-87.667976689
1907,4500,1,344,41.753189172,-87.675651086
1955,32400,0,343,41.754238482,-87.578487456
1906,82200,6,342,36.619446395,-91.686565684
1905,62100,6,342,41.747453535,-87.584199299
1904,74460,5,341,41.794768699,-87.68106805
1903,57360,5,341,41.87755659,-87.755674411
1902,9900,5,341,41.727125922,-87.587915691
1901,66660,4,340,41.899667232,-87.638802889
1898,2700,4,340,41.788414984,-87.725475749
1899,1800,4,340,41.994166325,-87.787522979
1900,49800,3,339,41.895773675,-87.764072031
1896,21000,3,339,41.698973874,-87.606205488
1897,20220,3,339,41.897949791,-87.728625471
1894,65820,2,338,41.800655526,-87.669627941
1895,63960,2,338,41.872848316,-87.69914356
1893,55500,2,338,41.794774411,-87.680624259
1892,52980,2,338,41.864583666,-87.70482383
1891,84540,1,337,41.897674286,-87.727379215
1890,51300,1,337,41.748674558,-87.599048654
1888,72240,0,336,41.853804341,-87.691939161
1889,70200,0,336,41.892026096,-87.755492637
1887,6600,6,335,41.764803369,-87.674267887
1885,20700,4,333,41.888934476,-87.756266038
1884,68400,2,331,41.876961512,-87.681422636
1881,82260,0,329,41.820366037,-87.608080562
1883,76200,6,328,41.758390534,-87.616175048
1882,5400,6,328,41.850517353,-87.627031661
26493,83040,5,327,41.896396763,-87.722443723
1880,61380,5,327,41.945085218,-87.776473233
1886,32400,4,326,41.926848553,-87.720716453
1879,24600,4,326,41.745815403,-87.603419909
1878,84660,3,325,41.751013472,-87.620966331
1876,81000,1,323,41.79125739,-87.68762727
1874,65280,1,323,41.896303444,-87.722440939
1875,54720,1,323,41.859590836,-87.732316528
1873,6600,1,323,41.824346417,-87.708189324
1877,53400,0,322,41.704532517,-87.61735248
1872,44640,0,322,41.716067058,-87.569224393
1871,44640,0,322,41.716067058,-87.569224393
1869,33600,0,322,41.775808788,-87.665847763
1870,29400,0,322,41.748850067,-87.682819361
1868,80100,6,321,41.786332372,-87.638865131
1863,60660,5,320,41.776726654,-87.694551831
1867,50400,5,320,41.78928109,-87.692454415
1866,54300,4,319,41.692576964,-87.623786349
1865,72600,3,318,41.742062096,-87.567304026
1864,69900,2,317,41.933723218,-87.718221383
1862,51540,1,316,41.909818749,-87.731261465
2448628,9000,0,315,41.90896722,-87.687184491
1861,82320,6,314,41.874503172,-87.745046411
1860,23100,6,314,41.889981557,-87.714399288
1859,74820,5,313,41.823267057,-87.699519339
1858,79140,4,312,41.753237212,-87.728343847
1857,12000,4,312,41.737473154,-87.610871587
1856,70740,3,311,41.765308559,-87.604778849
1855,24300,2,310,41.759294306,-87.62963456
1854,2700,2,310,41.899738489,-87.717677093
1853,66360,1,309,41.901151299,-87.754521432
1852,38400,1,309,41.871992222,-87.694213682
1851,3900,6,307,41.902816636,-87.708368526
1850,71400,5,306,41.65280258,-87.603519586
1849,19080,4,305,41.751492287,-87.586596725
1845,67500,3,304,41.816039143,-87.626258734
1844,67380,3,304,41.936453167,-87.714034682
1843,4020,3,304,41.77324937,-87.687144372
1841,2700,3,304,41.698986834,-87.619654997
1842,22200,2,303,41.676831017,-87.622623244
1840,86100,1,302,41.841984337,-87.722047751
1839,48480,1,302,41.859036094,-87.709595247
1837,4200,1,302,41.870063174,-87.704182713
1836,42300,6,300,41.933209612,-87.679409509
1838,36600,6,300,41.924321146,-87.774518865
1835,22320,6,300,41.899767079,-87.737137548
1833,85500,5,299,41.903563633,-87.727419042
1834,84360,5,299,41.922479877,-87.775670361
1830,39300,5,299,41.763716858,-87.584713912
1831,14700,5,299,41.853579859,-87.685679404
1846,12480,5,299,42.020537666,-87.666422486
1829,12060,5,299,41.824437372,-87.703239078
1832,9240,5,299,41.898134191,-87.748330069
1828,600,4,298,41.72852756,-87.662150113
1848,73800,1,295,41.983526564,-87.773177568
1827,9600,1,295,41.878308924,-87.699559587
1826,9300,1,295,41.765730859,-87.681952409
1824,81600,0,294,41.880783054,-87.773245905
1825,32400,6,293,41.890932833,-87.707635983
1823,14760,6,293,41.850379066,-87.623740846
1822,3900,6,293,41.78106065,-87.685375727
1847,62400,5,292,41.77501571,-87.634921536
1821,2820,5,292,41.900900778,-87.631358477
1820,10020,4,291,41.803265661,-87.655583058
1819,84600,3,290,41.890564371,-87.722278936
1818,81000,1,288,41.927273891,-87.704469775
1817,3600,1,288,41.733915138,-87.645984517
1816,45000,6,286,41.909447071,-87.759979208
1815,84600,5,285,41.732906506,-87.610853154
1814,9960,5,285,41.931801344,-87.726299253
1811,4200,5,285,41.907050205,-87.663450096
1810,10320,4,284,41.848900274,-87.692909399
1813,8700,4,284,41.762401133,-87.587481894
1809,86040,3,283,41.750224137,-87.608841323
1812,0,3,283,41.793413672,-87.631810137
1808,84540,2,282,41.905255019,-87.734397463
1807,27600,2,282,41.890719081,-87.705177359
1806,6480,2,282,41.901708207,-87.729963837
1805,76140,1,281,41.966770867,-87.690502072
1804,62400,1,281,41.735353297,-87.635083943
1803,85500,0,280,41.905212543,-87.761045687
1801,80580,0,280,41.707760141,-87.53770286
1802,67320,0,280,41.792987089,-87.66332628
1800,33480,6,279,41.935226302,-87.709941292
1799,20400,6,279,41.858195058,-87.704827656
1798,10320,6,279,41.766407813,-87.631026734
1797,11700,4,277,41.797856683,-87.676848576
1795,7200,3,276,41.791562181,-87.775688115
1796,4860,3,276,41.752530636,-87.585485249
1794,14040,2,275,41.881120698,-87.7648888
1793,67500,1,274,41.779878003,-87.704163107
1792,4800,1,274,41.791093755,-87.696165706
1785,9600,0,273,41.847243062,-87.703888855
1789,84900,6,272,41.893971467,-87.754343852
1786,16800,6,272,41.896592139,-87.770892949
1787,16080,6,272,41.878523519,-87.750972878
1788,10800,6,272,42.017915454,-87.67951392
1784,4800,6,272,41.880224549,-87.688248952
1783,240,6,272,41.861615644,-87.717723549
1781,54600,5,271,41.940868498,-87.680816194
1782,82080,4,270,41.892389506,-87.767855685
1780,2700,4,270,41.86173298,-87.720163668
1779,20040,2,268,41.851467867,-87.730230676
1778,5400,2,268,41.74317925,-87.600148257
1777,480,2,268,41.751243434,-87.557732549
1776,67140,1,267,41.77805157,-87.70189321
1725,81900,0,266,41.771621992,-87.668860547
1791,50400,0,266,41.722639867,-87.655412657
1773,75000,6,265,41.804336273,-87.644110028
1790,21240,6,265,41.883111246,-87.747067993
1774,5400,6,265,41.853730781,-87.696968596
1772,6060,5,264,41.782640368,-87.636444736
1771,5160,5,264,41.782640368,-87.636444736
1775,1200,5,264,41.880298781,-87.760742929
1770,78540,4,263,41.817196299,-87.632376054
1769,31140,4,263,41.841855999,-87.628741678
1766,7800,3,262,41.760600983,-87.58496638
1767,7380,3,262,41.784459849,-87.665556377
1764,11520,2,261,41.908570443,-87.751012133
1765,4500,2,261,41.825120341,-87.617023154
1768,37140,1,260,41.722931724,-87.610543647
1763,19800,1,260,41.904191444,-87.647764877
1762,76500,6,258,41.880250961,-87.723210771
1759,16200,6,258,41.808506601,-87.612648949
1760,14580,6,258,41.808506601,-87.612648949
1761,14280,6,258,41.679052044,-87.626321671
1758,22500,5,257,41.840009037,-87.713449858
1757,2100,5,257,41.750333637,-87.602731072
1756,22500,4,256,41.771109757,-87.617840659
1754,73680,3,255,41.791058882,-87.623291703
1753,80760,2,254,42.006597588,-87.67122617
1752,80400,2,254,41.994322796,-87.716541971
1751,72900,2,254,41.994322796,-87.716541971
1750,66420,2,254,41.766128517,-87.57085566
1749,57600,2,254,41.785161229,-87.620603115
1755,11700,2,254,41.784899752,-87.606031086
1748,77700,1,253,41.940378045,-87.686771907
1747,63300,1,253,41.941867914,-87.718705481
1746,69600,0,252,41.670639213,-87.539518051
1744,60,0,252,41.824547594,-87.633176413
1743,2400,6,251,41.915720462,-87.732616867
1742,840,6,251,41.903684856,-87.645195215
1745,65760,5,250,41.954827095,-87.711753943
1741,30600,5,250,41.884392612,-87.69258078
1740,30600,5,250,41.892335357,-87.741852752
1738,20400,5,250,41.873635421,-87.710081187
1739,15000,5,250,41.898421553,-87.770689566
1737,54000,4,249,41.965488685,-87.65092848
1736,82320,2,247,41.968930428,-87.748473361
1735,11580,1,246,41.843726168,-87.720871448
1734,83220,0,245,41.755905259,-87.591702219
1733,78000,0,245,41.769606111,-87.670014078
1732,71880,0,245,41.786353153,-87.651034795
1731,13500,0,245,41.850622191,-87.622229624
1730,61500,6,244,41.891785235,-87.756710494
1729,47640,6,244,41.924671469,-87.759857617
1727,17100,6,244,41.919378398,-87.75232483
1728,15840,6,244,41.807147543,-87.613859922
1726,5700,6,244,41.879279292,-87.762672513
1722,76620,5,243,41.864266513,-87.730642732
1721,74640,5,243,41.777004548,-87.669032293
1720,71280,5,243,41.897995943,-87.6609258
1719,57600,5,243,41.854314622,-87.721075101
1718,14580,5,243,41.953926868,-87.70718566
1716,4800,5,243,41.709751877,-87.650204674
1717,1740,5,243,41.7367537,-87.544456732
1715,77820,4,242,41.746777845,-87.606322266
1714,59400,4,242,41.815912705,-87.743367178
1713,11700,4,242,41.785695591,-87.670434929
1712,3900,4,242,41.874503125,-87.764650028
1711,75360,2,240,41.799608153,-87.656619157
1709,55080,2,240,41.801255138,-87.650198227
1710,30600,2,240,41.839292845,-87.625169769
1707,21000,2,240,41.767831215,-87.715923041
1706,480,2,240,41.747883905,-87.730592841
1708,50160,1,239,41.961072112,-87.717715752
1705,23280,1,239,41.68817534,-87.613243011
1704,28800,6,237,41.97294747,-87.722043736
1701,66900,5,236,41.79037523,-87.617490782
1702,27000,5,236,41.773880333,-87.674541574
1703,14520,5,236,41.789462555,-87.660829146
1699,45000,3,234,41.87448398,-87.718334431
1700,31620,3,234,41.883225213,-87.737221581
1698,3900,2,233,41.679038406,-87.637124349
1697,57240,1,232,41.744042177,-87.599478862
1696,23640,6,230,41.933053899,-87.700098398
1695,50640,5,229,41.870094592,-87.73892969
1694,26400,5,229,41.939505116,-87.683807247
1693,62940,4,228,41.895788523,-87.762088481
1692,36180,4,228,41.766451393,-87.643199714
1691,17100,4,228,41.794241476,-87.650320383
1689,83520,3,227,41.872186102,-87.715602728
1723,32400,3,227,41.883175418,-87.674852215
1688,14400,3,227,41.867101912,-87.723475324
1690,12180,3,227,41.90528152,-87.732641264
1686,3000,3,227,41.88914092,-87.723464065
1687,22500,2,226,41.7990319,-87.772256627
1685,63000,1,225,41.895441878,-87.758065988
1684,28800,1,225,41.796203389,-87.687768326
1683,53400,0,224,41.890948116,-87.70641282
1678,6300,0,224,41.854806406,-87.657553571
1682,540,0,224,41.927053251,-87.732973584
1724,69000,6,223,41.949612343,-87.671364054
1681,33300,6,223,41.758697832,-87.59365658
1680,26700,6,223,41.899285277,-87.695972877
1679,13200,6,223,41.879307455,-87.760612241
1677,80820,5,222,41.957879064,-87.755979014
1676,10800,5,222,41.862871696,-87.713489726
1675,75300,4,221,41.789693689,-87.647471791
1674,16620,4,221,41.748523421,-87.664169936
1673,4740,4,221,41.901688561,-87.722613684
1672,85200,3,220,41.903424752,-87.661985563
1671,10020,3,220,41.909845362,-87.765578192
1670,69300,2,219,41.754850152,-87.667193768
1669,13080,2,219,41.76520163,-87.597045801
1668,10800,2,219,41.778359684,-87.677535077
1666,5460,2,219,41.901170711,-87.771693958
1667,2700,2,219,41.953977294,-87.697387744
1664,12600,1,218,41.74630892,-87.654837578
1663,82200,0,217,41.716886185,-87.650971567
1665,72900,0,217,41.744570869,-87.68705092
1661,63600,6,216,41.960145388,-87.667699693
1660,13200,6,216,41.743475199,-87.550981163
1654,4320,6,216,41.886766818,-87.745503149
1662,2400,6,216,41.950603731,-87.688366953
1659,420,6,216,41.862984112,-87.703885006
1658,83100,5,215,41.915439687,-87.718455766
1657,40800,5,215,41.716783626,-87.572164434
1656,69600,4,214,41.874606771,-87.688683639
1655,51420,4,214,41.784382992,-87.665553508
1652,4500,4,214,41.721175221,-87.61533625
1651,3300,4,214,41.773017577,-87.61265777
1650,85680,3,213,41.78960286,-87.65111401
1649,15300,3,213,41.667449568,-87.539015561
1648,6180,3,213,41.78616651,-87.65102944
1653,2400,3,213,41.724492467,-87.634824238
1647,61320,2,212,41.78130315,-87.663539586
1646,59100,2,212,41.75788828,-87.582238072
1645,70500,1,211,41.823125769,-87.602725951
1644,70020,1,211,41.823125769,-87.602725951
1643,43500,6,209,41.909358447,-87.690883705
1641,74400,5,208,41.878469137,-87.732951182
1640,67200,5,208,41.903720634,-87.723898394
1639,56700,5,208,41.67560714,-87.626198314
1638,50700,5,208,41.758995448,-87.565812535
1637,84120,4,207,41.935522153,-87.717983581
1634,3660,4,207,42.020809541,-87.670721771
1636,1800,4,207,41.968502536,-87.702387649
1642,72600,3,206,41.858989606,-87.713681395
1635,27000,3,206,41.932864085,-87.681382901
1632,15000,1,204,41.825077005,-87.603598988
1631,9300,1,204,41.760719,-87.67220948
1630,77100,0,203,41.885444902,-87.70222133
1629,42000,0,203,41.766978356,-87.582806527
1633,43380,6,202,41.778730518,-87.684849239
1628,27660,6,202,41.798754356,-87.65377487
1626,21000,6,202,41.733127244,-87.552715113
1627,18000,6,202,41.759329924,-87.641828271
1625,11100,6,202,41.733127244,-87.552715113
1624,78600,4,200,41.883601727,-87.736799439
1622,64140,1,197,41.777142114,-87.647147267
1620,13260,1,197,41.677294835,-87.646550716
1621,66600,0,196,41.865147839,-87.661949282
1618,61200,0,196,41.701284863,-87.626927742
1619,5460,0,196,41.92041668,-87.783735283
1617,4800,0,196,41.761244993,-87.582305221
1616,60900,6,195,41.691343571,-87.650776593
1615,51420,6,195,41.808195048,-87.699440511
1613,13080,6,195,41.774681227,-87.682166139
1614,5460,6,195,41.849852628,-87.695392076
1612,71040,5,194,42.014648623,-87.674973363
1623,27900,5,194,41.897792526,-87.71151027
1611,8520,5,194,41.918006481,-87.71352598
1610,23520,4,193,41.77254818,-87.706709261
1609,80160,3,192,41.942086695,-87.734663052
1607,10500,3,192,41.797169487,-87.641583005
1606,65220,2,191,41.859072947,-87.706283745
1608,63720,2,191,41.84292557,-87.665840602
1605,45000,2,191,41.853957519,-87.679681511
1603,4560,2,191,42.019366852,-87.669901368
1602,86100,1,190,41.759867892,-87.590831919
1601,52800,1,190,41.706736745,-87.659183363
1600,40560,1,190,41.875963185,-87.697680742
1599,66180,0,189,41.787445004,-87.68752619
1597,6300,0,189,41.74828207,-87.6342366
1598,6300,0,189,41.74828207,-87.6342366
1596,83640,6,188,41.772422184,-87.60701156
1593,9060,5,187,41.895423402,-87.754389506
1595,8100,5,187,41.877529212,-87.688162229
1594,1380,5,187,41.784900274,-87.629017298
1592,3600,4,186,41.862846644,-87.715971637
1588,67500,3,185,41.904191444,-87.647764877
1590,61020,3,185,41.866762539,-87.725200404
1587,11640,3,185,41.786511773,-87.687007544
1591,10800,3,185,41.891554507,-87.772178536
1589,10020,3,185,41.844200384,-87.728537311
1585,5700,2,184,41.878604157,-87.685096307
1586,2400,2,184,41.774217931,-87.590002881
1584,38400,1,183,41.742686921,-87.653527267
1583,7620,1,183,41.891396946,-87.744546185
1582,80040,0,182,41.850820147,-87.732310547
1604,44700,0,182,41.867074531,-87.75478119
1581,10800,0,182,41.913104698,-87.759891364
1580,1800,0,182,41.880421254,-87.751260433
1576,27000,6,181,41.879117707,-87.737872988
1577,26100,6,181,41.777476106,-87.633366025
1575,11760,6,181,41.766289453,-87.656573526
1574,8100,6,181,41.766442574,-87.660215523
1572,84960,5,180,41.768640814,-87.620195828
1573,84960,5,180,36.619446395,-91.686565684
1571,63840,5,180,41.882169295,-87.770520031
1570,16560,5,180,36.619446395,-91.686565684
